CODIGO DA TRANSACAO,DATA,TIPO,DESCRICAO,VALOR
53f8ce08-b044-4eeb-b626-38aadf6f2bab,18/08/2022,Vendas,Plano de Recebimento,"1,9"
55427caf-9664-4802-979a-f645d36188f9,18/08/2022,Vendas,Plano de Recebimento,"6,87"
be6114a2-1280-42e5-b36e-8de0ccc734e8,18/08/2022,Vendas,Plano de Recebimento,"7,32"
32824023-01ea-472f-bad4-cc08c095e4c1,18/08/2022,Vendas,Plano de Recebimento,"1,9"
a18c0bc7-d5c6-479d-bd6a-098810764284,18/08/2022,Vendas,Plano de Recebimento,"3,8"
3730af5e-ed83-4a18-afee-757df67e9eec,18/08/2022,Vendas,Plano de Recebimento,"3,42"
618c9c38-d160-4507-9e7d-491040d70f43,18/08/2022,Vendas,Plano de Recebimento,"11,77"
3aaff13c-f23f-4aac-ae5c-e05abd5004ba,18/08/2022,Vendas,Plano de Recebimento,"11,88"
40470916-e75f-4343-b99f-94802b3841ed,18/08/2022,Vendas,Plano de Recebimento,"5,7"
90909d7b-05c3-4e09-9ae3-3694fca548a7,18/08/2022,Vendas,Plano de Recebimento,"3,92"
7b317384-1907-4033-91a0-539373370133,18/08/2022,Vendas,Plano de Recebimento,"5,47"
2f4cc6af-262e-42d0-a84c-f9c8160c860e,18/08/2022,Vendas,Plano de Recebimento,"8,55"
64f21db9-35bf-4733-82d5-9877c48a1ff5,18/08/2022,Vendas,Plano de Recebimento,"6,65"
47b14742-c09f-4e8f-987e-d66568506ff7,18/08/2022,Vendas,Plano de Recebimento,"3,92"
e4975438-1f1e-4448-a046-6e95b09cf236,18/08/2022,Vendas,Plano de Recebimento,"5,49"
99b3ab0b-325d-4406-87c8-d9a3a37fc143,18/08/2022,Vendas,Plano de Recebimento,"4,39"
6dee9215-bcd3-4c5b-b1a6-3308f7821429,18/08/2022,Vendas,Plano de Recebimento,"7,75"
0c52d60d-faa4-42b6-a666-c9e64582fdef,18/08/2022,Vendas,Plano de Recebimento,"12,26"
a22a2d14-b339-4a58-80b4-9466e90d3c61,18/08/2022,Vendas,Plano de Recebimento,"8,83"
d37d6577-d70d-4841-804d-1bd2f570d127,18/08/2022,Vendas,Plano de Recebimento,"12,75"
99dedf21-9d11-485a-a722-a6dad61504bc,18/08/2022,Vendas,Plano de Recebimento,"11,59"
a2610974-3b86-41e1-a4d4-44c70e58865b,18/08/2022,Vendas,Plano de Recebimento,"7,13"
639a2015-c2b5-4dd1-86ce-7c0604d163e0,18/08/2022,Vendas,Plano de Recebimento,"11,88"
da8564d5-58de-4439-8a8b-5c9779f5554a,18/08/2022,Vendas,Plano de Recebimento,"6,65"
c41c9b06-9813-45b1-87d6-ed3ddddda65f,18/08/2022,Vendas,Plano de Recebimento,"9,76"
0db618b9-2458-47b4-a2fc-525bcd1adb10,18/08/2022,Vendas,Plano de Recebimento,"6,08"
4ca0cdbc-7971-40c4-bd0c-657cf30f5493,18/08/2022,Pix Recebido,Recebimento de transferência Pix,5
0888a6bc-a959-4bb2-939a-fbc02156d2bc,18/08/2022,Vendas,Plano de Recebimento,"1,9"
ecac2264-bf73-421f-b116-c3f39504e265,18/08/2022,Vendas,Plano de Recebimento,"7,6"
777bda6e-69fd-46cd-a396-46955288f61d,18/08/2022,Vendas,Plano de Recebimento,"2,44"
e3ec1645-d010-4283-a476-00d61661b223,18/08/2022,Vendas,Plano de Recebimento,"2,83"
fef40843-0f85-4f97-92f5-037e95e321ed,18/08/2022,Vendas,Plano de Recebimento,"2,45"
a1538b33-b4a6-4759-a645-42db248cd57f,18/08/2022,Vendas,Plano de Recebimento,"1,22"
0b7a8971-0387-4ee8-8be6-03fa1ef5be81,18/08/2022,Vendas,Plano de Recebimento,"12,26"
85cb3cc1-9ec9-40c3-8d7a-52d334fa9a31,18/08/2022,Vendas,Plano de Recebimento,"3,8"
34a8b749-6077-43a8-86bf-3153f63daeca,18/08/2022,Vendas,Plano de Recebimento,"1,46"
af1b9e88-b779-4997-ba50-84c67dd58de5,18/08/2022,Vendas,Plano de Recebimento,"8,78"
33ea5a15-09f8-4ad8-95d8-a6a5d946c31a,18/08/2022,Vendas,Plano de Recebimento,"17,08"
7df6b498-74ad-4d2d-9d42-699327dcf86f,18/08/2022,Vendas,Plano de Recebimento,"1,56"
988a597c-7b30-4b32-9da0-377fe7b8e995,18/08/2022,Vendas,Plano de Recebimento,"31,35"
dacd9943-8cbc-493d-90e1-eddee171311e,18/08/2022,Vendas,Plano de Recebimento,"11,4"
58a63c8b-6c0a-467f-b87b-5872e7df957c,18/08/2022,Vendas,Plano de Recebimento,"12,2"
8fe5cb97-c1ab-4cc4-891a-1460d6b67fbc,18/08/2022,Vendas,Plano de Recebimento,"9,76"
ff9a37d9-d8b9-4d69-b30b-5269c983419b,18/08/2022,Vendas,Plano de Recebimento,"8,78"
99fb7e05-7b33-49f1-b8ff-8334988bae9c,18/08/2022,Vendas,Plano de Recebimento,"2,44"
4886916b-f168-421e-8c33-43b9954d2c3b,18/08/2022,Vendas,Plano de Recebimento,"2,83"
98985959-687d-4cfd-8ee9-6640166836db,18/08/2022,Vendas,Plano de Recebimento,"3,9"
b2c0c005-e0df-4064-abe3-580059566332,18/08/2022,Vendas,Plano de Recebimento,"1,95"
81e9d89c-8a10-4158-94a3-07d52d05207b,18/08/2022,Vendas,Plano de Recebimento,"15,03"
7a29e8e4-31c3-4e62-82bf-9e5da981d71f,18/08/2022,Vendas,Plano de Recebimento,"2,38"
f6c93be8-5d67-472d-bb2a-4b86d45879e2,18/08/2022,Vendas,Plano de Recebimento,"3,43"
6d01f47f-431e-47b2-85c8-4cea07c78388,18/08/2022,Vendas,Plano de Recebimento,"2,38"
4f9cc7bc-4092-4cf9-b247-45e854d0a457,18/08/2022,Vendas,Plano de Recebimento,"2,85"
9aed21cf-da4b-49b8-a2ca-4cbbfac76e35,18/08/2022,Vendas,Plano de Recebimento,"1,52"
592b7b4d-5c9d-44a0-83f2-3875532bf046,18/08/2022,Vendas,Plano de Recebimento,"2,38"
b46b72b0-8f50-4a77-b43a-e55f4d1f1e4a,18/08/2022,Vendas,Plano de Recebimento,"2,44"
d75f9e45-9f1e-4db7-9703-f6526ceb4d76,18/08/2022,Vendas,Plano de Recebimento,"6,87"
25b93d1e-ea73-4d5b-85f1-f2a01b64a13f,18/08/2022,Vendas,Plano de Recebimento,"1,95"
7d58a238-5c17-4608-a72d-aa2be04c48b5,18/08/2022,Vendas,Plano de Recebimento,"10,25"
e0dee2a3-9173-49fe-b44e-7a322e58768d,18/08/2022,Vendas,Plano de Recebimento,"6,05"
a9c9da0f-f60a-4bb1-ab10-11c79aa6cff8,18/08/2022,Vendas,Plano de Recebimento,"20,11"
5bb0d57b-024f-498c-b4c7-35c31495519e,18/08/2022,Vendas,Plano de Recebimento,"16,11"
12f71fc4-1f0b-4266-b80e-fc199bb5044a,18/08/2022,Rendimento da conta,Rendimento líquido sobre dinheiro em conta,"0,11"
0d6d98bc-3542-48dc-b462-0a3110db597b,18/08/2022,Vendas,Plano de Recebimento,"1,96"
84b5f5c9-cfe5-4596-a5ae-e225f8c92b21,18/08/2022,Vendas,Plano de Recebimento,"6,18"
4dff46e5-d0c8-4c27-8b35-064d1221cd03,18/08/2022,Vendas,Plano de Recebimento,"2,94"
034da42f-14d4-4f84-8151-415e38b31cd0,18/08/2022,Vendas,Plano de Recebimento,"4,28"
4ec4c719-fd68-4fa6-9abb-858016b88878,18/08/2022,Vendas,Plano de Recebimento,"4,75"
37ecba84-77cd-4efc-b45b-ba6fcf9b22f4,18/08/2022,Vendas,Plano de Recebimento,"1,9"
7980c84f-950b-46e0-ad0a-1b0cdd45c651,18/08/2022,Vendas,Plano de Recebimento,"8,24"
b6f81790-49e3-4ce1-9c8f-6e4c9aa41154,18/08/2022,Vendas,Plano de Recebimento,"12,2"
09211d63-b4a5-424c-b61e-1b3c1d80b175,18/08/2022,Vendas,Plano de Recebimento,"13,3"
ca97f39a-0a74-4b8b-b2b5-ddd028571bd8,18/08/2022,Vendas,Plano de Recebimento,"2,85"
c04b61c1-dade-451d-b060-602a6082951a,18/08/2022,Vendas,Plano de Recebimento,"13,18"
8b0288d4-7df6-4332-bbd9-6f01894beae1,18/08/2022,Vendas,Plano de Recebimento,"19,52"
27a6a1b8-ae28-4e17-8ca1-441a75201acb,18/08/2022,Vendas,Plano de Recebimento,"2,83"
31e24f1a-a851-4e60-ba98-3e095ad518ae,18/08/2022,Vendas,Plano de Recebimento,"16,68"
2b919126-e603-43d2-8435-08cc738442f3,18/08/2022,Vendas,Plano de Recebimento,"5,7"
5347dc85-08d8-415b-b987-7322c159a3a9,18/08/2022,Vendas,Plano de Recebimento,"7,6"
61b234d2-4621-41a2-8595-f9797b23ea97,18/08/2022,Vendas,Plano de Recebimento,"11,28"
c781f088-8c34-405c-92eb-ac02114b913a,18/08/2022,Vendas,Plano de Recebimento,"2,85"
c565a49c-a057-4b20-a500-2680aaa7bd67,18/08/2022,Vendas,Plano de Recebimento,"4,75"
38cfa21e-dfb9-4de5-9dcc-6aa18362f1e9,18/08/2022,Vendas,Plano de Recebimento,"4,75"
74110ba2-81ff-4dae-a843-84e57bf7e3cf,18/08/2022,Vendas,Plano de Recebimento,"7,6"
e9e1fec4-8a58-42fd-8b99-ea7ccd6ef79d,18/08/2022,Vendas,Plano de Recebimento,"11,4"
9a797e35-d6ec-4e1d-b55c-5296cd8d0d40,18/08/2022,Vendas,Plano de Recebimento,"6,83"
6bec35c0-0c6e-4af1-9bf7-70086ebd7ae0,19/08/2022,Vendas,Plano de Recebimento,"8,83"
030ab3b3-3c15-43f9-b565-6a5a5693ab69,19/08/2022,Vendas,Plano de Recebimento,"5,99"
1521940a-ffa7-42b0-9c22-2addbd91ce51,19/08/2022,Vendas,Plano de Recebimento,"12,2"
327ad517-0115-4681-b238-e69050fea3e8,19/08/2022,Vendas,Plano de Recebimento,"3,92"
0dbfbf68-24b7-4f68-8ccb-f4a5b0c79ec7,19/08/2022,Vendas,Plano de Recebimento,"3,92"
b235213a-9385-4827-8bfa-76fe6ce633b0,19/08/2022,Vendas,Plano de Recebimento,"3,92"
45a9cd61-9761-4388-98d5-cb76aa76548d,19/08/2022,Vendas,Plano de Recebimento,"1,9"
2b6aeade-5a90-4651-bbf4-ac423486f27f,19/08/2022,Vendas,Plano de Recebimento,"3,33"
3c45c8ea-bbc0-478c-85ff-5d25096eaa0c,19/08/2022,Vendas,Plano de Recebimento,"8,83"
655ecf0f-8d00-427f-a858-445667f4dd8d,19/08/2022,Vendas,Plano de Recebimento,"3,66"
b12d922c-fa76-4776-ae6a-b105726e47f1,19/08/2022,Vendas,Plano de Recebimento,"1,9"
77ef6134-8f4a-44a2-8d89-a5c0e465c558,19/08/2022,Vendas,Plano de Recebimento,"3,33"
d9ef274e-e049-4eb3-9fb3-cd2714cb6d8c,19/08/2022,Vendas,Plano de Recebimento,"8,55"
38682596-39ec-4b8a-9356-9354fe069a2e,19/08/2022,Vendas,Plano de Recebimento,"2,93"
256c699c-31eb-44a6-82fe-e1b1c8555fcd,19/08/2022,Vendas,Plano de Recebimento,"29,43"
71a2d504-dc91-4a82-8faa-66a97a3aaa71,19/08/2022,Vendas,Plano de Recebimento,"8,55"
5ec8b0a0-950c-4adc-8132-d825a8ed87ad,19/08/2022,Vendas,Plano de Recebimento,"1,9"
a0b500a5-648c-4559-ac59-f53300b069a9,19/08/2022,Vendas,Plano de Recebimento,"6,83"
4077d964-43c8-42dc-8441-290fd6f14f8f,19/08/2022,Vendas,Plano de Recebimento,"6,87"
1ad1867f-3b2a-4300-af06-40dbab356d42,19/08/2022,Vendas,Plano de Recebimento,"12,26"
16b29c21-77a9-4fd2-b9b7-a0f8ca136a1a,19/08/2022,Vendas,Plano de Recebimento,"12,26"
9cdfa53d-ecc0-4696-8ed5-4a35bc695487,19/08/2022,Vendas,Plano de Recebimento,"8,83"
202cc776-a7ca-4b46-aa1b-b9a8e054bc24,19/08/2022,Vendas,Plano de Recebimento,"14,72"
87d648d9-bca7-4a0a-af2e-1fb160183434,19/08/2022,Vendas,Plano de Recebimento,"8,83"
0bc61ec4-0d4c-4f7b-933c-9adffe82cc45,19/08/2022,Vendas,Plano de Recebimento,"3,43"
39173e8e-55fb-41f0-9aa4-5ca921dc8014,19/08/2022,Vendas,Plano de Recebimento,"12,98"
87bcef8f-150c-4d4b-ad8d-67a79481c870,19/08/2022,Vendas,Plano de Recebimento,"5,23"
1338cb3b-70f9-4c64-bbca-1decbe43135e,19/08/2022,Vendas,Plano de Recebimento,"3,33"
52821047-7924-4a9e-a24c-5693bc7b8838,19/08/2022,Vendas,Plano de Recebimento,"6,65"
2c0bb757-91d9-4241-ba1e-0c0adab543f2,19/08/2022,Vendas,Plano de Recebimento,"3,33"
98559100-be95-4c43-88a5-a06e10d8afdd,19/08/2022,Vendas,Plano de Recebimento,"1,95"
ad7031e4-451d-43aa-abe0-4b05ac40ea29,19/08/2022,Vendas,Plano de Recebimento,"5,86"
4552e9fc-3917-40f5-871c-7c67043066d0,19/08/2022,Vendas,Plano de Recebimento,"1,9"
8739deca-91d8-4d4b-9039-7ffdc916cdf2,19/08/2022,Vendas,Plano de Recebimento,"9,81"
58df33d9-34bf-483a-8924-4b7b195dc365,19/08/2022,Vendas,Plano de Recebimento,"6,87"
b5b644d8-2db1-4a76-948b-b2bebca33214,19/08/2022,Vendas,Plano de Recebimento,"3,33"
5fc68c42-67ed-46d4-a7c1-a9753693a003,19/08/2022,Vendas,Plano de Recebimento,"12,2"
1e9c1a1f-99c2-4a5e-9dd2-11ce7c58d296,19/08/2022,Vendas,Plano de Recebimento,"3,43"
9544d68f-50aa-4a69-a2fc-9f8192efaac2,19/08/2022,Vendas,Plano de Recebimento,"4,39"
efd045cc-a54a-467c-be28-a41f5a46b921,19/08/2022,Vendas,Plano de Recebimento,"3,8"
d0240ddb-f186-43f1-ad38-223866526619,19/08/2022,Vendas,Plano de Recebimento,"1,9"
28d09d5d-f7fe-46b3-9e27-7f155d9bf226,19/08/2022,Vendas,Plano de Recebimento,"1,52"
bcab222d-2746-4fa3-aa91-2ab026fb472b,19/08/2022,Vendas,Plano de Recebimento,"3,8"
b3b1f8d8-c04d-47d6-95c3-a75eb8385723,19/08/2022,Vendas,Plano de Recebimento,"1,9"
640c0f8c-7955-429d-bd1a-043b2f72cb4d,19/08/2022,Vendas,Plano de Recebimento,"3,43"
fd8bef3b-dd9d-498c-a59e-da963504fcc4,19/08/2022,Vendas,Plano de Recebimento,"23,75"
76361df3-de32-4863-bde8-4d22b53469e8,19/08/2022,Vendas,Plano de Recebimento,"3,43"
dfe645f7-c4a6-44e0-8160-d5633c07ab3d,19/08/2022,Vendas,Plano de Recebimento,"1,96"
6b1eb3b3-d2d8-4dc4-ba92-f10243fe21c9,19/08/2022,Vendas,Plano de Recebimento,"4,75"
0170dd86-070f-41fc-89da-f467480f3381,19/08/2022,Pix Recebido,Filipe Araujo Ximenes,10
0af03d25-df5c-437c-8864-21e634beba4f,19/08/2022,Vendas,Plano de Recebimento,"1,96"
ce2749d7-73f1-4698-8c47-9fecb86bcec4,19/08/2022,Vendas,Plano de Recebimento,"1,97"
e4895e40-ec9b-4f61-afb8-b6761cbbbc5c,19/08/2022,Vendas,Plano de Recebimento,"2,75"
1e7e0fc2-73a8-441f-bbd0-65f915855073,19/08/2022,Vendas,Plano de Recebimento,"3,92"
69375361-aa08-4d45-913d-b4b75516d3b8,19/08/2022,Vendas,Plano de Recebimento,"15,62"
5adc6278-315b-430a-9af4-1d79ffca4c7d,19/08/2022,Vendas,Plano de Recebimento,"2,75"
72ba290c-375e-40d7-9c2b-3430521f8eaa,19/08/2022,Vendas,Plano de Recebimento,"5,69"
46007c0e-55b7-43c9-8591-de386108064f,19/08/2022,Vendas,Plano de Recebimento,"2,28"
ea049dac-d542-4e46-b22f-9354604fb021,19/08/2022,Vendas,Plano de Recebimento,"16,11"
f20c1cbc-a1a8-434c-a99c-560ce4c6c71a,19/08/2022,Vendas,Plano de Recebimento,"4,75"
bad0d973-0505-4393-83bf-6ecb4272c9a2,19/08/2022,Vendas,Plano de Recebimento,"5,89"
52bea14a-7658-45ce-b25d-fdccd148dcdf,19/08/2022,Vendas,Plano de Recebimento,"7,6"
46fe5442-1821-4885-9562-d6a4af837f04,19/08/2022,Vendas,Plano de Recebimento,"2,45"
6a2e5c07-1798-4951-8657-d9272d44d334,19/08/2022,Vendas,Plano de Recebimento,4
05c1936b-2e63-4145-b457-bf128cdfba38,19/08/2022,Vendas,Plano de Recebimento,"3,8"
be45f648-4be1-4b8b-84da-bcfe57e28231,19/08/2022,Vendas,Plano de Recebimento,"1,95"
ee41de32-0815-4107-96a8-8ef18f66ef2b,19/08/2022,Vendas,Plano de Recebimento,"3,92"
3106dabc-5d36-4619-9122-a57568b2b0cd,19/08/2022,Vendas,Plano de Recebimento,"1,9"
9d1be4d0-c82d-46fd-b759-ae90aec0387a,19/08/2022,Vendas,Plano de Recebimento,"1,96"
baff5b65-9dc2-47be-9182-61eec0a550c7,19/08/2022,Vendas,Plano de Recebimento,"29,48"
334ba667-234d-4267-87ba-7a3e616b81bf,19/08/2022,Vendas,Plano de Recebimento,"11,04"
d6b0f96a-0241-469e-a1f1-a14deb34fc99,19/08/2022,Vendas,Plano de Recebimento,"3,9"
5695ec98-6067-4a08-953d-ccaec9af8a4c,19/08/2022,Vendas,Plano de Recebimento,"11,88"
576bbcfd-0d1f-49da-9d0f-f157c752f933,19/08/2022,Vendas,Plano de Recebimento,"2,83"
695e7d08-77a3-4d3d-af9a-bd70f9314667,19/08/2022,Vendas,Plano de Recebimento,"2,76"
449f0de5-5ea0-4796-a954-4a7503d6f744,19/08/2022,Vendas,Plano de Recebimento,"18,55"
25366e0e-7b91-432e-84a9-e4dde2a89dc5,19/08/2022,Vendas,Plano de Recebimento,"14,15"
dfb2e68d-0127-4e1a-aa77-24bbaa75770c,19/08/2022,Vendas,Plano de Recebimento,"11,88"
702da277-7ff9-43ae-ad74-7ddc44d8ba68,19/08/2022,Vendas,Plano de Recebimento,"6,65"
648bff0f-16ec-4f4a-b64b-005284cb256f,19/08/2022,Vendas,Plano de Recebimento,"7,41"
f90fdee1-9584-4956-b96c-e4d91158525b,19/08/2022,Vendas,Plano de Recebimento,"5,37"
59ad75eb-51ee-4029-aec2-06b36fc90be5,19/08/2022,Vendas,Plano de Recebimento,"2,38"
e846c013-c285-4ec8-a4b7-b2b167f1c5d2,19/08/2022,Vendas,Plano de Recebimento,"2,38"
5b439630-5556-40cd-b4ff-f3103706dc1b,19/08/2022,Vendas,Plano de Recebimento,"3,9"
ee826f3c-a4d8-42a0-aa98-9d7679da592d,19/08/2022,Vendas,Plano de Recebimento,"1,9"
4d2b1351-ff59-42d1-aad8-cf34ef5b962b,19/08/2022,Vendas,Plano de Recebimento,"9,03"
8b59c8a0-3adc-4a0a-851b-f4249d73ef70,19/08/2022,Vendas,Plano de Recebimento,"5,86"
11db0873-2983-44ab-82b9-90eca9c13541,19/08/2022,Vendas,Plano de Recebimento,"1,95"
047aa34b-b9c7-4cba-b14d-acc8bd12f7e8,19/08/2022,Vendas,Plano de Recebimento,"3,33"
f2e4a8bf-7cc6-4973-9f26-8541be058e53,19/08/2022,Vendas,Plano de Recebimento,"16,59"
c3a4dbaf-15db-4f94-8d79-e453f009b4fc,19/08/2022,Vendas,Plano de Recebimento,"3,43"
7748a83d-1a85-48b6-a804-bb701ad397ff,19/08/2022,Vendas,Plano de Recebimento,"2,83"
c7b14f94-0f7d-480e-b1b1-2aa0ae9dce49,19/08/2022,Vendas,Plano de Recebimento,"2,83"
0bd1868f-2a88-487d-ab7e-d5e438863fa3,19/08/2022,Vendas,Plano de Recebimento,"6,65"
d6874a9c-8754-4210-9c9c-a7aed29a38bf,19/08/2022,Vendas,Plano de Recebimento,"23,75"
39255c8a-e1af-4194-802e-999b6c32442b,19/08/2022,Vendas,Plano de Recebimento,"1,9"
54bd1083-0396-49ed-9b14-9a7062539409,19/08/2022,Vendas,Plano de Recebimento,"9,81"
36f2d55f-0650-4e0c-abc9-588566ebe21a,19/08/2022,Vendas,Plano de Recebimento,"3,33"
257764b8-da24-4233-98e4-577651e47882,19/08/2022,Vendas,Plano de Recebimento,"12,75"
e3a5feb8-37a6-44e0-8765-ba2d829cb5c1,19/08/2022,Vendas,Plano de Recebimento,"23,75"
88aa30ad-04b3-488c-8891-923c84729403,19/08/2022,Vendas,Plano de Recebimento,"17,57"
bf7e4096-1a30-4b9f-b009-5b16161bca32,19/08/2022,Vendas,Plano de Recebimento,"7,85"
a682d6ce-cfb4-4cb5-8391-a43bbe9cb37c,19/08/2022,Vendas,Plano de Recebimento,"5,7"
e136d236-762e-428a-80ea-93924792991f,19/08/2022,Pix Enviado,Transferência Pix,"-21,8"
134f3eeb-d885-42ad-bec1-0697b38d56cd,19/08/2022,Vendas,Plano de Recebimento,"1,9"
e14cdc3d-c2a1-49c1-99f2-8ea35bf3a653,19/08/2022,Vendas,Plano de Recebimento,"1,9"
3202ac91-d12f-4ed9-b0d5-03af9bc3dc61,19/08/2022,Vendas,Plano de Recebimento,"3,8"
9800f1f8-9546-41f0-bd99-ecc46980856f,19/08/2022,Rendimento da conta,Rendimento líquido sobre dinheiro em conta,"1,14"
1108ac1f-e467-4465-bfe7-944ea0915c85,19/08/2022,Vendas,Plano de Recebimento,"5,7"
274c5313-8cc3-433c-ae7d-6fbe3cf90858,19/08/2022,Vendas,Plano de Recebimento,"12,2"
fb63b54c-c6ff-4fdb-be19-de6a3b86f0cb,19/08/2022,Vendas,Plano de Recebimento,"3,9"
f52102b1-c76a-4723-8135-a18f448d3520,19/08/2022,Vendas,Plano de Recebimento,"8,78"
dd3284a4-d0c9-429c-a799-d2c5aeaab6b7,19/08/2022,Vendas,Plano de Recebimento,"18,15"
a25bc69e-7a6d-45ba-9439-381d3f084440,19/08/2022,Vendas,Plano de Recebimento,"6,65"
68f6de35-8978-4bd3-b759-2171dc9c3fb8,19/08/2022,Vendas,Plano de Recebimento,"15,2"
2b70b43e-94d7-4751-9b2a-73b5963a2da6,19/08/2022,Vendas,Plano de Recebimento,"6,83"
89edb7be-1260-46c0-8d5d-8acfcf03e59f,19/08/2022,Vendas,Plano de Recebimento,"14,25"
232d5cad-d223-4e90-aae9-ec1098003cd8,19/08/2022,Vendas,Plano de Recebimento,"3,92"
268b3dc5-eb17-41e7-91b1-fb9b6b27b307,19/08/2022,Vendas,Plano de Recebimento,"3,8"
6f7b34df-a40e-41a0-879d-e2026f8fe929,19/08/2022,Vendas,Plano de Recebimento,"2,43"
4414ff49-db3a-4b52-a090-32a597130598,19/08/2022,Vendas,Plano de Recebimento,"2,44"
de4990fb-4193-4e85-8a70-4328e6bad171,19/08/2022,Vendas,Plano de Recebimento,"5,86"
06a9013c-244c-442e-9401-1923bc32c441,19/08/2022,Vendas,Plano de Recebimento,"8,3"
f602903c-92a6-4dac-adc0-3d4973c01c24,20/08/2022,Vendas,Plano de Recebimento,"11,88"
0b711cef-7416-40f0-939b-7ef861f5401c,20/08/2022,Vendas,Plano de Recebimento,"3,43"
688798bd-7a51-4a9e-a94a-a0ad174c2848,20/08/2022,Vendas,Plano de Recebimento,"15,7"
8464a763-c77b-44a8-9fce-c145ae9b5a37,20/08/2022,Vendas,Plano de Recebimento,"13,67"
1569bb3d-d29f-4d93-8336-430380e093d2,20/08/2022,Vendas,Plano de Recebimento,"6,08"
8cdd8208-cd99-41e4-bacf-062f9a004e2a,20/08/2022,Vendas,Plano de Recebimento,"7,81"
e814b69d-dacd-4915-ba1b-56dd55cccdef,20/08/2022,Vendas,Plano de Recebimento,"3,33"
955bf460-7572-46a9-89d9-f46f971c095b,20/08/2022,Vendas,Plano de Recebimento,"12,26"
5b8c7580-d3c2-4e6b-b05f-cf8a98875de0,20/08/2022,Vendas,Plano de Recebimento,"2,44"
b94d5816-d329-4551-85cf-f018ddc93ed9,20/08/2022,Vendas,Plano de Recebimento,"6,65"
fbd7c014-3c98-4f3b-a395-953c7a0b5bfd,20/08/2022,Vendas,Plano de Recebimento,"8,08"
f7dd8e6a-6658-4744-bbdd-511c72302e0c,20/08/2022,Vendas,Plano de Recebimento,"6,83"
b5ee17dc-6b8a-42b3-9c5d-7f05249c09ab,20/08/2022,Vendas,Plano de Recebimento,"5,23"
576481cd-07a1-4bb5-86b4-7b979b53ed36,20/08/2022,Vendas,Plano de Recebimento,"6,83"
a8c41ec8-6e7a-4a35-b963-e166f0b99348,20/08/2022,Vendas,Plano de Recebimento,"6,65"
c481ad09-9017-4d62-84ee-a026b2137899,20/08/2022,Vendas,Plano de Recebimento,"4,28"
f9bc12c5-da29-4678-b3bc-1bf317db8c37,20/08/2022,Vendas,Plano de Recebimento,"2,94"
9c069cd0-ae45-4bf5-8093-7281f36bf92c,20/08/2022,Vendas,Plano de Recebimento,"6,87"
bf58b5ff-91cc-495c-a58e-c65d3cceffe9,20/08/2022,Vendas,Plano de Recebimento,"5,04"
60aa2b32-a60c-45d8-8f82-dd0685f7b03f,20/08/2022,Vendas,Plano de Recebimento,"2,45"
165c6fb8-1dbc-4fe3-87b4-e17fd0016c97,20/08/2022,Vendas,Plano de Recebimento,"3,42"
dcba07aa-1c19-4d20-accb-51a623067594,20/08/2022,Vendas,Plano de Recebimento,"3,92"
61cb6aba-d1ca-4e1c-b1af-b110868922a8,20/08/2022,Vendas,Plano de Recebimento,"12,26"
de5d122f-26a2-444a-beb5-55f6f44330e7,20/08/2022,Vendas,Plano de Recebimento,"2,38"
bee03e9e-39fa-4862-a0f6-ee2b0919c4d6,20/08/2022,Vendas,Plano de Recebimento,"1,9"
a2033f98-3fca-4ce2-993c-5539e2640490,20/08/2022,Vendas,Plano de Recebimento,"15,13"
57f2e38c-a0f8-4f5f-b863-e13c83752e67,20/08/2022,Vendas,Plano de Recebimento,"2,45"
70459a26-9816-4d7c-ba18-fc59b3c2eaaf,20/08/2022,Vendas,Plano de Recebimento,"1,96"
c0bcf51e-0f1c-4d22-9bc5-b5b81c49f456,20/08/2022,Vendas,Plano de Recebimento,"2,75"
7f807675-a9cf-4a52-8931-4d16239f2a32,20/08/2022,Vendas,Plano de Recebimento,"10,74"
bbf9fa9d-165f-4045-ad37-1ed1033eea58,20/08/2022,Vendas,Plano de Recebimento,19
8e0332e5-9c15-4a56-a2cd-be7cdf66e7be,20/08/2022,Vendas,Plano de Recebimento,"2,75"
84f1403a-11e4-4895-892b-9f1bd7bd1495,20/08/2022,Vendas,Plano de Recebimento,"8,78"
f9075e52-767b-4cee-afd9-4fae2c5e02f0,20/08/2022,Vendas,Plano de Recebimento,"6,83"
a8627b8c-537e-4f20-bd5e-e035da955580,20/08/2022,Vendas,Plano de Recebimento,"17,1"
79be7595-4b94-4950-b2a9-3660e288c520,20/08/2022,Vendas,Plano de Recebimento,"8,55"
2a83cb46-c982-4276-a463-f681bf6772ce,20/08/2022,Vendas,Plano de Recebimento,"11,88"
8e7f6d81-280c-4e82-ab21-2f5695a8067e,20/08/2022,Vendas,Plano de Recebimento,"12,69"
e5706c97-83c2-475d-a4bd-a554b088b71a,20/08/2022,Vendas,Plano de Recebimento,"2,93"
d8fe9ea9-3cc0-4baf-a4d5-17ac5b26b2da,20/08/2022,Vendas,Plano de Recebimento,"2,85"
7e5a8461-9b3a-4c79-8070-6d0de445c45d,20/08/2022,Vendas,Plano de Recebimento,"12,35"
7f78bf01-6c5f-49eb-a5ba-70ea5a1d928a,20/08/2022,Vendas,Plano de Recebimento,"4,28"
0b81c2b4-d204-46d5-94e6-551006ae06d4,20/08/2022,Vendas,Plano de Recebimento,"1,95"
e2b4235a-f20b-4a98-b49b-15a72c0b8e40,20/08/2022,Vendas,Plano de Recebimento,"3,33"
